DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8022200,Shelled,250,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,5040,63000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,5040,63000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,4100,22300,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,716,1164,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,4700,15040,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,4411,22055,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1650,20625,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,594,7128,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,486,5832,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,5040,63000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,London Gateway,GB,Turkey,GB,GB,810907530,Pomegranates,3486,16600,Human consumption,Satisfactory,-,-,Satisfactory,Not satisfactory,yes,.RESIDUES OF PESTICIDES,Not satisfactory,-,-,Chemical contamination,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",21,21375,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,Belfast City Council (CED),GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8042090,Dried,400,2400,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1700,21250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-05,2018,Q4,Nov,5,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,4052,9894,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,540,6480,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,810907530,Pomegranates,3980,17100,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,800,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",2496,23300,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,2650,18550,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8042090,Dried,2000,6000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062010,Currants,704,4224,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,1200,3600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",2496,23000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1344,16128,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1710,17100,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1710,17100,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,2288,16016,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,20160,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1344,16128,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,500,750,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,394,887,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,681,1362,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,600,7200,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,250,3000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,18,18000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,5,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Belfast City Council (CED),GB,Turkey,GB,GB,80620,Dried,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Belfast City Council (CED),GB,Turkey,GB,GB,80620,Dried,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1430,17160,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,810907530,Pomegranates,3980,17100,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,167,334,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8022200,Shelled,200,5000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8042090,Dried,396,495,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8042090,Dried,840,4032,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8131000,Apricots,5148,6435,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8042090,Dried,960,1920,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8042090,Dried,792,990,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8042090,Dried,700,3360,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8131000,Apricots,630,3024,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8131000,Apricots,1188,1485,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8062090,Other,5859,23436,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,20160,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,1
2018-11-06,2018,Q4,Nov,6,2018-11,TR,Liverpool,GB,Turkey,GB,GB,8131000,Apricots,2880,5760,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,140,659,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8042090,Dried,1260,2520,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1680,20160,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,1000,1500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,2404,3606,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,7200,11700,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1287,10296,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,5060,9918,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8022200,Shelled,480,6000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",480,7720,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,800,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,800,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,2600,15600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,500,6250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,Belfast City Council (CED),GB,Turkey,GB,GB,80620,Dried,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,Belfast City Council (CED),GB,Turkey,GB,GB,80620,Dried,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,13,12500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,2,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,8,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8042090,Dried,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062030,Sultanas,1200,15000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-07,2018,Q4,Nov,7,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,1
2018-11-08,2018,Q4,Nov,8,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8062090,Other,4032,6774,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-08,2018,Q4,Nov,8,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",2280,20710,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-08,2018,Q4,Nov,8,2018-11,TR,"Felixstowe, P",GB,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",2280,36036,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-08,2018,Q4,Nov,8,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8042090,Dried,669,1798,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-08,2018,Q4,Nov,8,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,4754,15213,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-08,2018,Q4,Nov,8,2018-11,TR,London Gateway,GB,Turkey,GB,GB,80620,Dried,6720,18063,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-08,2018,Q4,Nov,8,2018-11,TR,London Gateway,GB,Turkey,GB,GB,80620,Dried,3078,21546,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-08,2018,Q4,Nov,8,2018-11,TR,London Gateway,GB,Turkey,GB,GB,8131000,Apricots,3078,21546,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
