"Commoditygroups","DeclarationDate","YearofDeclaration","QuarterofDeclaration","MonthofDeclaration","DayofDeclaration","DecisionControlDateMonth","CountryofOrigin","ArrivalatDPE","Forimport","CommodityCode","Descriptionofcommodity","Producttemperature","Commodityintendedfor","Documentarycheck","AcceptableforTransfer","NotAcceptable","IdentityCheck","PhysicalCheck","LaboratoryTests","TestedFor","Results","Acceptableforreleaseforfreecirculation","NotAcceptable2","ReasonforRefusal","DPEName","NoOfConsignments","NetWeightKg"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-26","Kenya","2019-07-26","For import","708200080","Other","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","1496"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-26","Kenya","2019-07-26","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","600"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-26","Kenya","2019-07-26","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","1698"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-26","Kenya","2019-07-26","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","2641"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-26","Kenya","2019-07-26","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1430"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-26","Kenya","2019-07-26","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","1613"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-26","Kenya","2019-07-26","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","494"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-27","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1603"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-27","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","2312"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-27","India","2019-07-27","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1137"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-27","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","277"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-27","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","3786"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-27","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1728"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-27","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1655"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-27","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".RESIDUES OF PESTICIDES","Satisfactory","Human consumption","-","-","Heathrow","1","1825"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-28","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","2355"
"Vegetable products/Edible vegetables","2019-07-26","2019","Q3","7","26","2019-07-28","Japan","2019-07-27","For import","7095990","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-27","Uganda","2019-07-27","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","1076"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-27","India","2019-07-27","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","100"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-27","India","2019-07-27","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","369"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-27","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1530"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-27","Pakistan","2019-07-27","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","2070"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-27","Uganda","2019-07-27","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","2561"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-27","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1767"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-28","Kenya","2019-07-28","For import","708200080","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","1218"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","220"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","2304"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-28","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","400"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-28","Kenya","2019-07-27","For import","708200020","green beans, wax beans and string beans","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","450"
"Vegetable products/Edible vegetables","2019-07-27","2019","Q3","7","27","2019-07-29","Uganda","2019-07-28","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Not satisfactory","yes",".RESIDUES OF PESTICIDES","Not satisfactory","-","Destruction","Chemical contamination","Gatwick","1","631"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1183"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","517"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","1992"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200080","Other","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","7790"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200080","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","750"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200080","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","1835"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","2010"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Uganda","2019-07-28","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","340"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","3980"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","3260"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","India","2019-07-28","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","440"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","568"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","648"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1311"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200080","Other","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","3441"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","750"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-21","For import","708200080","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","800"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","200"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","450"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1050"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Pakistan","2019-07-28","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1970"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","675"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","1725"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","728"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","2622"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","3816"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","688"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","7082000","Beans (Vigna spp., Phaseolus spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","2139"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","287"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-28","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Stansted","1","900"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-29","Uganda","2019-07-28","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","745"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-29","Dominican Republic","2019-07-29","For import","7093000","Aubergines (eggplants)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","160"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-29","India","2019-06-28","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".RESIDUES OF PESTICIDES","Satisfactory","Human consumption","-","-","Gatwick","1","140"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-29","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".RESIDUES OF PESTICIDES","Satisfactory","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","825"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-29","Kenya","2019-07-29","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","2880"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-29","Kenya","2019-07-29","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","2352"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-29","Kenya","2019-07-28","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","860"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-30","Dominican Republic","2019-07-29","For import","708200010","Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".RESIDUES OF PESTICIDES","Satisfactory","Human consumption","-","-","Gatwick","1","325"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-30","Dominican Republic","2019-07-29","For import","7093000","Aubergines (eggplants)","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".RESIDUES OF PESTICIDES","Satisfactory","Human consumption","-","-","Gatwick","1","589"
"Vegetable products/Edible vegetables","2019-07-28","2019","Q3","7","28","2019-07-30","India","2019-07-28","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".RESIDUES OF PESTICIDES","Satisfactory","Human consumption","-","-","Heathrow","1","750"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-29","Kenya","2019-07-29","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","890"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-29","Kenya","2019-07-29","For import","708200080","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","1047"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-29","Pakistan","2019-07-29","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","996"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-29","Kenya","2019-07-29","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","810"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-29","India","2019-07-29","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","2016"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-29","Kenya","2019-07-29","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","480"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-29","India","2019-07-29","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1913"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-29","Dominican Republic","2019-07-29","For import","7093000","Aubergines (eggplants)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","464"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-29","Kenya","2019-07-29","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","3297"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-29","Kenya","2019-07-29","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","950"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-30","Dominican Republic","2019-07-29","For import","7093000","Aubergines (eggplants)","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".RESIDUES OF PESTICIDES","Satisfactory","Human consumption","-","-","Gatwick","1","400"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-30","Kenya","2019-07-30","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","468"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-30","Kenya","2019-07-30","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","2880"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-30","Kenya","2019-07-30","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","4216"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-30","Uganda","2019-07-30","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","404"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-30","Kenya","2019-07-30","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","900"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-30","Pakistan","2019-07-29","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".RESIDUES OF PESTICIDES","Satisfactory","Human consumption","-","-","Heathrow","1","1720"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-30","Kenya","2019-07-29","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".RESIDUES OF PESTICIDES","Satisfactory","Human consumption","-","-","Heathrow","1","1358"
"Vegetable products/Edible vegetables","2019-07-29","2019","Q3","7","29","2019-07-31","Japan","2019-07-31","For import","7095990","Other","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Kenya","2019-07-30","For import","708200080","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","750"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","India","2019-07-30","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","280"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","India","2019-07-30","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","945"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Kenya","2019-07-30","For import","708200080","Other","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","1535"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Kenya","2019-07-30","For import","708200080","Other","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","256"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Kenya","2019-07-30","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","675"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","India","2019-07-30","For import","709999020","Okra","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","892"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Kenya","2019-07-30","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","1699"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","India","2019-07-30","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","515"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Kenya","2019-07-30","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Doncaster Sheffield Airport (CED)","1","1179"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Kenya","2019-07-30","For import","708200020","green beans, wax beans and string beans","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","315"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Kenya","2019-07-30","For import","708200020","green beans, wax beans and string beans","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","720"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Kenya","2019-07-30","For import","708200020","green beans, wax beans and string beans","Chilled","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","2187"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Kenya","2019-07-26","For import","708200020","green beans, wax beans and string beans","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","1599"
"Vegetable products/Edible vegetables","2019-07-30","2019","Q3","7","30","2019-07-30","Pakistan","2019-07-30","For import","709609920","Peppers (other than sweet) (Capsicum spp.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","2000"
