DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-12-11,2018,Q4,Dec,11,2018-12,CN,London Gateway,GB,China,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,366,5490,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,480,6000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,560,7000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-11,2018,Q4,Dec,11,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,200799,"Other than 2007 10, 2007 91.",25,500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-13,2018,Q4,Dec,13,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,20081196,"In immediate packings of a net content not exceeding 1|kg, Roasted",300,4320,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-14,2018,Q4,Dec,14,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,20081198,In immediate packings of a net content not exceeding 1|kg,209,1329,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-14,2018,Q4,Dec,14,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,20081198,In immediate packings of a net content not exceeding 1|kg,200,800,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-14,2018,Q4,Dec,14,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,200819,"Other than 2008 11, including mixtures",640,16000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-14,2018,Q4,Dec,14,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,200819,"Other than 2008 11, including mixtures",160,4000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-14,2018,Q4,Dec,14,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,2008191320,Pistachios,100,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-14,2018,Q4,Dec,14,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,2008191320,Pistachios,25,250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-14,2018,Q4,Dec,14,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,200811,Groundnuts,100,1500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-14,2018,Q4,Dec,14,2018-12,US,"Southampton, P",GB,United States,GB,GB,200819,"Other than 2008 11, including mixtures",15360,6982,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-15,2018,Q4,Dec,15,2018-12,TR,Heathrow,GB,Turkey,GB,GB,20071099,Other,7,105,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-17,2018,Q4,Dec,17,2018-12,AR,London Gateway,GB,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,24,20400,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-17,2018,Q4,Dec,17,2018-12,AR,London Gateway,GB,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,24,20400,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-18,2018,Q4,Dec,18,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,20081196,"In immediate packings of a net content not exceeding 1|kg, Roasted",390,1402,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-18,2018,Q4,Dec,18,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,20081198,In immediate packings of a net content not exceeding 1|kg,220,1531,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-18,2018,Q4,Dec,18,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,520,13000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-18,2018,Q4,Dec,18,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,320,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-18,2018,Q4,Dec,18,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,20081198,In immediate packings of a net content not exceeding 1|kg,400,6000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-19,2018,Q4,Dec,19,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,12,12000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-20,2018,Q4,Dec,20,2018-12,JP,"Southampton, P",GB,Japan,GB,GB,20049098,Other,1390,3369,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,AR,London Gateway,GB,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,22,22320,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,AR,London Gateway,GB,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,22,22040,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,AR,London Gateway,GB,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,22,22140,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,AR,London Gateway,GB,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,22,22040,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,AR,London Gateway,GB,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,22,22000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,AR,London Gateway,GB,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,22,22160,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,AR,London Gateway,GB,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,22,21980,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,AR,London Gateway,GB,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,22,21940,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081995,Other,144,207,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,200,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,80,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-21,2018,Q4,Dec,21,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,120,3000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-24,2018,Q4,Dec,24,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,200819,"Other than 2008 11, including mixtures",90,2250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-24,2018,Q4,Dec,24,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,200819,"Other than 2008 11, including mixtures",18,13500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-24,2018,Q4,Dec,24,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,520,13000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-24,2018,Q4,Dec,24,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,320,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-24,2018,Q4,Dec,24,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,440,11000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-24,2018,Q4,Dec,24,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,120,3000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-24,2018,Q4,Dec,24,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,240,6000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-28,2018,Q4,Dec,28,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,22,16500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-28,2018,Q4,Dec,28,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,320,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-28,2018,Q4,Dec,28,2018-12,TR,"Felixstowe, P",GB,Turkey,GB,GB,20081919,Other,480,12000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-28,2018,Q4,Dec,28,2018-12,JP,"Southampton, P",GB,Japan,GB,GB,20039090,Other,10,96,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-28,2018,Q4,Dec,28,2018-12,JP,"Southampton, P",GB,Japan,GB,GB,20059100,Bamboo shoots,40,720,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-12-28,2018,Q4,Dec,28,2018-12,US,"Southampton, P",GB,United States,GB,GB,200819,"Other than 2008 11, including mixtures",480,5891,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-13,2018,Q4,Nov,13,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),200,5000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-11-13,2018,Q4,Nov,13,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),200,5000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-11-13,2018,Q4,Nov,13,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),200,5000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-11-13,2018,Q4,Nov,13,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),200,5000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-11-13,2018,Q4,Nov,13,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),200,5000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-15,2018,Q4,Nov,15,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,40,1000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-20,2018,Q4,Nov,20,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),720,18000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-11-20,2018,Q4,Nov,20,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),720,18000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-11-20,2018,Q4,Nov,20,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),720,18000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-11-20,2018,Q4,Nov,20,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),720,18000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-11-20,2018,Q4,Nov,20,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),720,18000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-22,2018,Q4,Nov,22,2018-12,IN,"Felixstowe, P",IE,India,IE,GB,904220090,Other,360,9000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-11-22,2018,Q4,Nov,22,2018-12,IN,"Felixstowe, P",IE,India,IE,GB,904220090,Other,360,9000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-11-22,2018,Q4,Nov,22,2018-12,IN,"Felixstowe, P",IE,India,IE,GB,904220090,Other,360,9000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-11-22,2018,Q4,Nov,22,2018-12,IN,"Felixstowe, P",IE,India,IE,GB,904220090,Other,360,9000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-11-22,2018,Q4,Nov,22,2018-12,IN,"Felixstowe, P",IE,India,IE,GB,904220090,Other,360,9000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-22,2018,Q4,Nov,22,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),40,1000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-11-22,2018,Q4,Nov,22,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),40,1000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-11-22,2018,Q4,Nov,22,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),40,1000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-11-22,2018,Q4,Nov,22,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),40,1000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-11-22,2018,Q4,Nov,22,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),40,1000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-26,2018,Q4,Nov,26,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),1000,25000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-11-26,2018,Q4,Nov,26,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),1000,25000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-11-26,2018,Q4,Nov,26,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),1000,25000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-11-26,2018,Q4,Nov,26,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),1000,25000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-11-26,2018,Q4,Nov,26,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),1000,25000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-27,2018,Q4,Nov,27,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,80,2000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-11-27,2018,Q4,Nov,27,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,80,2000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-11-27,2018,Q4,Nov,27,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,80,2000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-11-27,2018,Q4,Nov,27,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,80,2000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-11-27,2018,Q4,Nov,27,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,80,2000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-27,2018,Q4,Nov,27,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,320,922,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-27,2018,Q4,Nov,27,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),562,2787,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-27,2018,Q4,Nov,27,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,9024000,Other black tea (fermented) and other partly fermented tea,64,216,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-27,2018,Q4,Nov,27,2018-12,VN,"Felixstowe, P",NL,Indonesia,NL,GB,9081200,Crushed or ground,500,12500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-27,2018,Q4,Nov,27,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",50,166,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-11-28,2018,Q4,Nov,28,2018-12,CN,"Southampton, P",GB,China,GB,GB,9022000,Other green tea (not fermented),720,18,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-28,2018,Q4,Nov,28,2018-12,HK,"Southampton, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",23,207,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aldrin,Satisfactory,Human consumption,-,-,1
2018-11-28,2018,Q4,Nov,28,2018-12,HK,"Southampton, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",23,207,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Chlorpyrifos,Satisfactory,Human consumption,-,-,1
2018-11-28,2018,Q4,Nov,28,2018-12,HK,"Southampton, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",23,207,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Propoxur,Satisfactory,Human consumption,-,-,1
2018-11-28,2018,Q4,Nov,28,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),200,3000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,9024000,Other black tea (fermented) and other partly fermented tea,80,1440,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),417,12316,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),60,3000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),42,223,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,1200,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-29,2018,Q4,Nov,29,2018-12,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,1200,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-11-30,2018,Q4,Nov,30,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),75,1875,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-30,2018,Q4,Nov,30,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),120,2400,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-30,2018,Q4,Nov,30,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),1000,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-30,2018,Q4,Nov,30,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),2000,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-30,2018,Q4,Nov,30,2018-12,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),1970,7880,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-30,2018,Q4,Nov,30,2018-12,CN,"Southampton, P",GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,306,2103,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-11-30,2018,Q4,Nov,30,2018-12,US,Liverpool,NL,China,NL,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",2464,1069,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
