DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_KG,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation ,NotAcceptable2,ReasonForRefusal,NoOfConsignments
2017-11-07,2017,Q4,Nov,7,2017-11,KE,Doncaster Sheffield Airport (CED),KE,Kenya,GB,GB,708100090,Other,300,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,200,300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,740,18500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,416,1664,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",2496,23327.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,850,2550,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,550,1750,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",20,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",20,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",20,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",20,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-07,2017,Q4,Nov,7,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,AR,"Tilbury, P",AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",24,24960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,AR,"Tilbury, P",AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",24,24980,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,AR,"Tilbury, P",AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",24,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,726,2678,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1,100000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1,100000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1,100000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1,100000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1,100000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,980,1470,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,CN,Stansted,CN,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,1,21,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,DO,Gatwick,DO,Dominican Republic,GB,GB,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",100,500,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,UG,Heathrow,UG,Uganda,GB,GB,7093000,Aubergines (eggplants),144,864,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,2,80,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1750,21875,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1750,21875,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1750,21875,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,33,66,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,856,1284,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,1070,1926,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,697,1185,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,JP,"Southampton, P",JP,Japan,GB,GB,21061020,"Containing no milkfats, sucrose, isoglucose, glucose or starch or containing, by weight, less than 1,5|% milkfat, 5|% sucrose or isoglucose, 5|% glucose or starch",996,14342.4,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,caesium-134,satisfactory,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,JP,"Southampton, P",JP,Japan,GB,GB,21061020,"Containing no milkfats, sucrose, isoglucose, glucose or starch or containing, by weight, less than 1,5|% milkfat, 5|% sucrose or isoglucose, 5|% glucose or starch",996,14342.4,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,caesium-137,satisfactory,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",840,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",840,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,575,1012,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,865,3615,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,120,900,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,760,2600,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,960,12000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphur dioxide (SO2),satisfactory,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,80,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,320,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,240,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,1025,1537.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,269,1345,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,2,5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,246,738,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,US,Liverpool,US,China,GB,GB,2106,Food preparations not elsewhere specified or included,204,947.1,Human consumption,Not Satisfactory,no,1. Re-dispatching,Satisfactory,Not Satisfactory,No,-,-,-,redispatch,6. Other,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,9042110,Sweet peppers (Capsicum annuum),60,1500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,9042110,Sweet peppers (Capsicum annuum),420,10500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1650,20625,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,320,3840,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1300,15600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,Liverpool,TR,Turkey,GB,GB,8062090,Other,1700,21250,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,Liverpool,TR,Turkey,GB,GB,8062090,Other,1700,21250,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,800,1550,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,300,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,1200,18000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,600,900,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,735,2970,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,200,300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,900,1350,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,310,1400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,CN,"Southampton, P",CN,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",230,1490,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,CN,"Southampton, P",CN,China,GB,GB,9022000,Other green tea (not fermented),95,616,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Ochratoxin A,satisfactory,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,320,960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,725,2625,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,900,1350,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-08,2017,Q4,Nov,8,2017-11,UG,Heathrow,UG,Uganda,GB,GB,7093000,Aubergines (eggplants),80,464,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,577,1731,Feedingstuff,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Feedingstuff,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,9041200,Crushed or ground,114,1900,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2440,6100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,1775,2662.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,105,756,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,21069098,Other,55,312,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,AR,London Gateway,AR,Argentina,NL,GB,12024200,"Shelled, whether or not broken",20,25080,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,AR,London Gateway,AR,Argentina,NL,GB,12024200,"Shelled, whether or not broken",20,24920,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,AR,London Gateway,AR,Argentina,NL,GB,12024200,"Shelled, whether or not broken",20,25100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,BR,London Gateway,BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,BR,London Gateway,BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,BR,London Gateway,BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B1,satisfactory,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,TH,Manchester,TH,Thailand,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),22,35.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-09,2017,Q4,Nov,9,2017-11,TH,Manchester,TH,Thailand,GB,GB,7093000,Aubergines (eggplants),19,95,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
