Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
"Other/Preparations of vegetables, fruit, nuts",2020-01-10,2020,Q1,1,10,2020-01-23,Japan,2020-01-19,For import,20059100,Bamboo shoots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,10
"Other/Preparations of vegetables, fruit, nuts",2020-01-13,2020,Q1,1,13,2020-01-17,India,2019-12-21,For import,20081198,In immediate packings of a net content not exceeding 1|kg,Ambient,Human consumption,Not satisfactory,-,Destruction,/,/,no,-,-,-,-,Absence/Invalid certificate (if applicable), ,1,222
"Other/Preparations of vegetables, fruit, nuts",2020-01-14,2020,Q1,1,14,2020-01-14,Turkey,2020-01-12,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15000
"Other/Preparations of vegetables, fruit, nuts",2020-01-14,2020,Q1,1,14,2020-01-22,Argentina,2020-01-24,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22040
"Other/Preparations of vegetables, fruit, nuts",2020-01-14,2020,Q1,1,14,2020-01-22,Argentina,2020-01-24,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21980
"Other/Preparations of vegetables, fruit, nuts",2020-01-14,2020,Q1,1,14,2020-01-22,Argentina,2020-01-24,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22120
"Other/Preparations of vegetables, fruit, nuts",2020-01-15,2020,Q1,1,15,2020-01-18,India,2020-01-07,For import,20081196,"In immediate packings of a net content not exceeding 1|kg, Roasted",Ambient,Human consumption,Not satisfactory,-,Destruction,/,/,no,-,-,-,-,-, ,1,62
"Other/Preparations of vegetables, fruit, nuts",2020-01-15,2020,Q1,1,15,2020-01-23,China,2020-01-11,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,14982
"Other/Preparations of vegetables, fruit, nuts",2020-01-15,2020,Q1,1,15,2020-01-23,China,2020-01-11,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,14982
"Other/Preparations of vegetables, fruit, nuts",2020-01-15,2020,Q1,1,15,2020-01-23,China,2020-01-11,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,14982
"Other/Preparations of vegetables, fruit, nuts",2020-01-15,2020,Q1,1,15,2020-01-23,China,2020-01-11,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,14982
"Other/Preparations of vegetables, fruit, nuts",2020-01-15,2020,Q1,1,15,2020-01-23,China,2020-01-11,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,14982
"Other/Preparations of vegetables, fruit, nuts",2020-01-17,2020,Q1,1,17,2020-01-24,India,2020-01-18,For import,20081198,In immediate packings of a net content not exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,1200
"Other/Preparations of vegetables, fruit, nuts",2020-01-17,2020,Q1,1,17,2020-01-27,United States,2019-12-23,For import,200819,"Other than 2008 11, including mixtures",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,5891
"Other/Preparations of vegetables, fruit, nuts",2020-01-20,2020,Q1,1,20,2020-01-22,Turkey,2020-01-21,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1506
"Other/Preparations of vegetables, fruit, nuts",2020-01-21,2020,Q1,1,21,2020-01-22,Argentina,2020-01-24,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
"Other/Preparations of vegetables, fruit, nuts",2020-01-21,2020,Q1,1,21,2020-01-23,United States,2020-01-23,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1028
"Other/Preparations of vegetables, fruit, nuts",2020-01-21,2020,Q1,1,21,2020-01-23,Turkey,2019-12-22,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
"Other/Preparations of vegetables, fruit, nuts",2020-01-21,2020,Q1,1,21,2020-01-24,Japan,2020-01-26,For import,20059100,Bamboo shoots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,900
"Other/Preparations of vegetables, fruit, nuts",2020-01-21,2020,Q1,1,21,2020-01-27,United States,2020-01-28,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,16329
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-01-23,Turkey,2020-01-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-01-23,Turkey,2020-01-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4000
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-01-23,Turkey,2020-01-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,5000
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-01-24,Turkey,2020-01-24,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,2000
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-01-24,Turkey,2020-01-24,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,4000
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-01-28,Turkey,2020-01-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6000
"Other/Preparations of vegetables, fruit, nuts",2020-01-23,2020,Q1,1,23,2020-01-24,Turkey,2020-01-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,12000
"Other/Preparations of vegetables, fruit, nuts",2020-01-23,2020,Q1,1,23,2020-01-24,Turkey,2020-01-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9000
"Other/Preparations of vegetables, fruit, nuts",2020-01-23,2020,Q1,1,23,2020-01-28,Turkey,2020-01-26,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15000
"Other/Preparations of vegetables, fruit, nuts",2020-01-23,2020,Q1,1,23,2020-01-28,Turkey,2020-01-26,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22500
"Other/Preparations of vegetables, fruit, nuts",2020-01-27,2020,Q1,1,27,2020-01-30,United States,2020-01-28,For import,20081191,In immediate packings of a net content exceeding 1|kg,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7152
"Other/Preparations of vegetables, fruit, nuts",2020-01-27,2020,Q1,1,27,2020-01-31,China,2020-01-19,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,2010
"Other/Preparations of vegetables, fruit, nuts",2020-01-28,2020,Q1,1,28,2020-01-28,United States,2020-01-23,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,180
"Other/Preparations of vegetables, fruit, nuts",2020-01-28,2020,Q1,1,28,2020-01-31,India,2020-01-31,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20118
"Other/Preparations of vegetables, fruit, nuts",2020-01-28,2020,Q1,1,28,2020-01-31,India,2020-01-31,For import,20081196,"In immediate packings of a net content not exceeding 1|kg, Roasted",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,270
"Other/Preparations of vegetables, fruit, nuts",2020-01-29,2020,Q1,1,29,2020-01-29,Ghana,2020-01-27,For import,20081110,Peanut butter,Ambient,Human consumption,Not satisfactory,-,-,Not satisfactory,/,no,-,-,-,-,Absence/Invalid certificate (if applicable), ,1,110
"Other/Preparations of vegetables, fruit, nuts",2020-01-30,2020,Q1,1,30,2020-01-31,Turkey,2020-01-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Cereals,2019-12-20,2019,Q4,12,20,2020-01-09,China,2019-12-21,For import,10063092,Round grain,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,19890
"Vegetable products/Coffee, tea, mate and spices",2019-12-13,2019,Q4,12,13,2020-01-02,China,2019-12-08,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Salmonella spp.,Satisfactory,Human consumption,-,-,"Southampton, P",1,635
"Vegetable products/Coffee, tea, mate and spices",2019-12-18,2019,Q4,12,18,2020-01-05,China,2019-12-31,For import,9022000,Other green tea (not fermented),Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1008
"Vegetable products/Coffee, tea, mate and spices",2019-12-23,2019,Q4,12,23,2020-01-06,India,2019-12-25,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,12000
"Vegetable products/Coffee, tea, mate and spices",2019-12-23,2019,Q4,12,23,2020-01-06,India,2019-12-25,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,3000
"Vegetable products/Coffee, tea, mate and spices",2019-12-23,2019,Q4,12,23,2020-01-06,India,2019-12-25,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,300
"Vegetable products/Coffee, tea, mate and spices",2019-12-23,2019,Q4,12,23,2020-01-13,China,2020-01-03,For import,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,1020
"Vegetable products/Coffee, tea, mate and spices",2019-12-23,2019,Q4,12,23,2020-01-20,China,2020-01-03,For import,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Salmonella spp.,Satisfactory,Human consumption,-,-,"Southampton, P",1,2000
"Vegetable products/Coffee, tea, mate and spices",2019-12-24,2019,Q4,12,24,2020-01-06,Indonesia,2019-12-25,For import,9081200,Crushed or ground,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,5000
"Vegetable products/Coffee, tea, mate and spices",2019-12-27,2019,Q4,12,27,2020-01-02,India,2019-12-31,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,16900
"Vegetable products/Coffee, tea, mate and spices",2019-12-30,2019,Q4,12,30,2020-01-02,China,2019-12-29,For import,9024000,Other black tea (fermented) and other partly fermented tea,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Port of Tyne (CED),1,7600
"Vegetable products/Coffee, tea, mate and spices",2019-12-30,2019,Q4,12,30,2020-01-03,China,2020-01-11,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
"Vegetable products/Coffee, tea, mate and spices",2019-12-30,2019,Q4,12,30,2020-01-03,China,2020-01-11,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9000
"Vegetable products/Coffee, tea, mate and spices",2019-12-30,2019,Q4,12,30,2020-01-03,India,2019-12-24,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3600
"Vegetable products/Coffee, tea, mate and spices",2019-12-30,2019,Q4,12,30,2020-01-09,China,2019-12-18,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Thiamethoxam (nicotinoid insecticides),Satisfactory,Human consumption,-,-,"Southampton, P",1,20000
"Vegetable products/Coffee, tea, mate and spices",2019-12-31,2019,Q4,12,31,2020-01-07,India,2020-01-04,For import,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1960
"Vegetable products/Coffee, tea, mate and spices",2019-12-31,2019,Q4,12,31,2020-01-07,India,2020-01-04,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1220
"Vegetable products/Coffee, tea, mate and spices",2020-01-02,2020,Q1,1,2,2020-01-02,India,2020-01-03,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
"Vegetable products/Coffee, tea, mate and spices",2020-01-02,2020,Q1,1,2,2020-01-02,China,2019-12-29,For import,9024000,Other black tea (fermented) and other partly fermented tea,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Port of Tyne (CED),1,15200
"Vegetable products/Coffee, tea, mate and spices",2020-01-02,2020,Q1,1,2,2020-01-02,Hong Kong,2020-01-02,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,12
"Vegetable products/Coffee, tea, mate and spices",2020-01-02,2020,Q1,1,2,2020-01-02,China,2020-01-02,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,20
"Vegetable products/Coffee, tea, mate and spices",2020-01-02,2020,Q1,1,2,2020-01-02,Hong Kong,2020-01-02,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,20
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-03,China,2020-01-02,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,132
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-04,India,2020-01-03,For import,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1040
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-05,India,2019-12-31,For import,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1485
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-05,India,2019-12-31,For import,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1500
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-06,China,2020-01-05,For import,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,806
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-07,China,2019-12-25,For import,9024000,Other black tea (fermented) and other partly fermented tea,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8140
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-10,China,2020-01-02,For import,9024000,Other black tea (fermented) and other partly fermented tea,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,800
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-10,China,2020-01-02,For import,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Salmonella spp.,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20000
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-13,India,2020-01-09,For import,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15900
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-13,India,2020-01-09,For import,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2490
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-13,India,2019-12-31,For import,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,3000
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-15,China,2020-01-05,For import,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,London Gateway,1,896
"Vegetable products/Coffee, tea, mate and spices",2020-01-03,2020,Q1,1,3,2020-01-16,China,2020-01-02,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,2375
"Vegetable products/Coffee, tea, mate and spices",2020-01-06,2020,Q1,1,6,2020-01-06,China,2019-12-31,For import,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4706
"Vegetable products/Coffee, tea, mate and spices",2020-01-06,2020,Q1,1,6,2020-01-06,China,2019-12-31,For import,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1040
"Vegetable products/Coffee, tea, mate and spices",2020-01-06,2020,Q1,1,6,2020-01-07,China,2020-01-05,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,726
"Vegetable products/Coffee, tea, mate and spices",2020-01-06,2020,Q1,1,6,2020-01-07,China,2020-01-05,For import,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,4575
"Vegetable products/Coffee, tea, mate and spices",2020-01-06,2020,Q1,1,6,2020-01-07,India,2019-12-31,For import,904220090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8000
"Vegetable products/Coffee, tea, mate and spices",2020-01-06,2020,Q1,1,6,2020-01-07,China,2019-12-25,For import,9024000,Other black tea (fermented) and other partly fermented tea,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1220
"Vegetable products/Coffee, tea, mate and spices",2020-01-06,2020,Q1,1,6,2020-01-07,China,2020-01-02,For import,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,414
