Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Oil seeds and oleaginous fruits,2019-11-11,2019,Q4,11,11,2019-12-09,United States,2019-11-19,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Not satisfactory,yes,Aflatoxins,Not satisfactory,-,Transformation,Chemical contamination,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-11-11,2019,Q4,11,11,2019-12-11,Senegal,2019-11-08,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Feedingstuff,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-13,2019,Q4,11,13,2019-12-02,United States,2019-11-25,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20952
Vegetable products/Oil seeds and oleaginous fruits,2019-11-18,2019,Q4,11,18,2019-12-12,China,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-18,2019,Q4,11,18,2019-12-12,China,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-18,2019,Q4,11,18,2019-12-12,China,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-18,2019,Q4,11,18,2019-12-12,China,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-18,2019,Q4,11,18,2019-12-18,China,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-19,2019,Q4,11,19,2019-12-04,Argentina,2019-11-22,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.MYCOTOXINS,Satisfactory,Human consumption,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-11-19,2019,Q4,11,19,2019-12-05,Argentina,2019-11-22,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Feedingstuff,-,-,London Gateway,1,24680
Vegetable products/Oil seeds and oleaginous fruits,2019-11-20,2019,Q4,11,20,2019-12-04,India,2019-11-22,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Feedingstuff,-,-,"Felixstowe, P",1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-20,2019,Q4,11,20,2019-12-04,Argentina,2019-11-22,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.MYCOTOXINS,Satisfactory,Human consumption,-,-,London Gateway,1,25040
Vegetable products/Oil seeds and oleaginous fruits,2019-11-20,2019,Q4,11,20,2019-12-10,China,2019-12-14,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,18000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-21,2019,Q4,11,21,2019-12-02,China,2019-11-23,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,18500
Vegetable products/Oil seeds and oleaginous fruits,2019-11-22,2019,Q4,11,22,2019-12-04,United States,2019-11-26,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Feedingstuff,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-11-22,2019,Q4,11,22,2019-12-04,United States,2019-11-25,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.MYCOTOXINS,Satisfactory,Feedingstuff,-,-,London Gateway,1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-11-25,2019,Q4,11,25,2019-12-06,China,2019-11-30,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-25,2019,Q4,11,25,2019-12-06,China,2019-11-30,For import,12024100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,17160
Vegetable products/Oil seeds and oleaginous fruits,2019-11-25,2019,Q4,11,25,2019-12-11,China,2019-12-14,For import,12024200,"Shelled, whether or not broken",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,660
Vegetable products/Oil seeds and oleaginous fruits,2019-11-25,2019,Q4,11,25,2019-12-11,China,2019-12-14,For import,12024200,"Shelled, whether or not broken",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10400
Vegetable products/Oil seeds and oleaginous fruits,2019-11-26,2019,Q4,11,26,2019-12-04,Brazil,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-26,2019,Q4,11,26,2019-12-04,Brazil,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-26,2019,Q4,11,26,2019-12-04,India,2019-11-27,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-26,2019,Q4,11,26,2019-12-05,China,2019-11-27,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,18500
Vegetable products/Oil seeds and oleaginous fruits,2019-11-26,2019,Q4,11,26,2019-12-06,China,2019-11-30,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,18500
Vegetable products/Oil seeds and oleaginous fruits,2019-11-26,2019,Q4,11,26,2019-12-10,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25140
Vegetable products/Oil seeds and oleaginous fruits,2019-11-27,2019,Q4,11,27,2019-12-02,United States,2019-12-02,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-11-27,2019,Q4,11,27,2019-12-04,United States,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-11-27,2019,Q4,11,27,2019-12-04,United States,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-11-27,2019,Q4,11,27,2019-12-04,United States,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-11-27,2019,Q4,11,27,2019-12-04,United States,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-11-27,2019,Q4,11,27,2019-12-11,United States,2019-12-02,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Feedingstuff,-,-,London Gateway,1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-11-27,2019,Q4,11,27,2019-12-13,Brazil,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-27,2019,Q4,11,27,2019-12-13,China,2019-11-30,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,/,-,-,/,/,no,-,-,Human consumption,-,-, ,1,26000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-02,United States,2019-11-29,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,16234
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-02,United States,2019-11-29,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,3991
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-02,United States,2019-11-29,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,4215
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-02,United States,2019-11-29,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,13968
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-02,United States,2019-11-29,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,1995
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-02,United States,2019-11-29,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,15783
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-02,United States,2019-11-29,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,4477
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-03,United States,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,20000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-03,United States,2019-11-29,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,16809
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-03,United States,2019-11-29,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,3991
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-06,United States,2019-11-24,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,9885
Vegetable products/Oil seeds and oleaginous fruits,2019-11-28,2019,Q4,11,28,2019-12-11,India,2019-12-04,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4980
Vegetable products/Oil seeds and oleaginous fruits,2019-11-29,2019,Q4,11,29,2019-12-03,United States,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19958
Vegetable products/Oil seeds and oleaginous fruits,2019-11-29,2019,Q4,11,29,2019-12-03,India,2019-11-30,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
Vegetable products/Oil seeds and oleaginous fruits,2019-11-29,2019,Q4,11,29,2019-12-03,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-11-29,2019,Q4,11,29,2019-12-03,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25040
Vegetable products/Oil seeds and oleaginous fruits,2019-11-29,2019,Q4,11,29,2019-12-03,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-11-29,2019,Q4,11,29,2019-12-03,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25040
Vegetable products/Oil seeds and oleaginous fruits,2019-12-02,2019,Q4,12,2,2019-12-02,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2019-12-02,2019,Q4,12,2,2019-12-02,Japan,2019-11-30,For import,12081000,Of soya beans,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,35
Vegetable products/Oil seeds and oleaginous fruits,2019-12-02,2019,Q4,12,2,2019-12-03,Brazil,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-02,2019,Q4,12,2,2019-12-04,Brazil,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-02,2019,Q4,12,2,2019-12-04,India,2019-12-04,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-02,2019,Q4,12,2,2019-12-10,India,2019-12-04,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Salmonella spp.,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,19000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-02,2019,Q4,12,2,2019-12-10,Egypt,2019-11-28,For import,12024100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,14000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-03,2019,Q4,12,3,2019-12-04,Argentina,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-03,2019,Q4,12,3,2019-12-04,Argentina,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-03,2019,Q4,12,3,2019-12-04,India,2019-12-04,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-03,2019,Q4,12,3,2019-12-05,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2019-12-03,2019,Q4,12,3,2019-12-05,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2019-12-03,2019,Q4,12,3,2019-12-06,Argentina,2019-12-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-12-03,2019,Q4,12,3,2019-12-09,Argentina,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25060
Vegetable products/Oil seeds and oleaginous fruits,2019-12-03,2019,Q4,12,3,2019-12-13,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-12-03,2019,Q4,12,3,2019-12-13,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-04,United States,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19878
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-04,United States,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19878
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-04,United States,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,"Felixstowe, P",1,19878
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-04,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25080
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-04,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25120
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-05,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,23600
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-05,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,23060
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-05,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25020
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-05,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24800
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-05,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24960
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-05,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24820
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-05,India,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-06,India,2019-12-06,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-06,India,2019-12-06,For import,12074090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-06,United States,2019-11-13,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,10975
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-13,United States,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Feedingstuff,-,-,"Felixstowe, P",1,19878
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-13,India,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-04,2019,Q4,12,4,2019-12-15,China,2019-12-07,For import,12024100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,17600
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-05,Argentina,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,25130
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24920
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-06,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25040
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-07,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24900
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25020
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25020
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,25000
Vegetable products/Oil seeds and oleaginous fruits,2019-12-05,2019,Q4,12,5,2019-12-06,Argentina,2019-12-03,For import,12024200,"Shelled, whether or not broken",Ambient,Feedingstuff,Satisfactory,-,-,/,/,no,-,-,Feedingstuff,-,-,London Gateway,1,24980
