DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_KG,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation ,NotAcceptable2,ReasonForRefusal,NoOfConsignments
2017-12-05,2017,Q4,Dec,5,2017-12,JP,"Southampton, P",JP,Japan,GB,GB,21039090,Other,280,3944,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,JP,"Southampton, P",JP,Japan,GB,GB,21039090,Other,20,75,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,JP,"Southampton, P",JP,Japan,GB,GB,20049098,Other,35,84.42,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,JP,"Southampton, P",JP,Japan,GB,GB,20049098,Other,3,27,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,JP,"Southampton, P",JP,Japan,GB,GB,21039090,Other,320,2480,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,caesium-134,satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,JP,"Southampton, P",JP,Japan,GB,GB,21039090,Other,320,2480,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,caesium-137,satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,no,1. Re-dispatching,Satisfactory,Not Satisfactory,Yes,Aflatoxin B1,notsatisfactory,-,redispatch,4. Chemical contamination,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,no,1. Re-dispatching,Satisfactory,Not Satisfactory,Yes,Aflatoxin B2,satisfactory,-,redispatch,4. Chemical contamination,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,no,1. Re-dispatching,Satisfactory,Not Satisfactory,Yes,Aflatoxin G1,satisfactory,-,redispatch,4. Chemical contamination,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,no,1. Re-dispatching,Satisfactory,Not Satisfactory,Yes,Aflatoxin G2,satisfactory,-,redispatch,4. Chemical contamination,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,no,1. Re-dispatching,Satisfactory,Not Satisfactory,Yes,Aflatoxins,satisfactory,-,redispatch,4. Chemical contamination,1
2017-12-05,2017,Q4,Dec,5,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,980,3620,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,KE,Gatwick,KE,Kenya,GB,GB,708100040,Unshelled,70,700,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,87,849.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,70,700,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,320,4000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphites,satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,London Gateway,TN,Tunisia,GB,GB,8131000,Apricots,1200,15000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,80,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,Heathrow,CN,China,GB,GB,704909040,Brassica oleracea (Chinese Broccoli),298,1743.3,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,HK,"Southampton, P",CN,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",5,1,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25080,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,IN,"Southampton, P",IN,India,GB,GB,904220090,Other,250,3750,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,AR,London Gateway,AR,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,960,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,2016,3024,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,360,1440,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,1680,6720,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,360,1440,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,1320,5280,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,3200,40000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,3200,40000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,500,750,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,KE,Doncaster Sheffield Airport (CED),KE,Kenya,GB,GB,708100090,Other,842,1263,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",20,19000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",20,19000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,NL,GB,20081191,In immediate packings of a net content exceeding 1|kg,751,7510,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,240,6000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,280,7000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,80,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,131,655,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),385,9625,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),500,12500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",2496,23100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",1296,11900,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,562,1517.4,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,285,1055,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,2200,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,2200,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,320,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphur dioxide (SO2),satisfactory,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,100,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,9022000,Other green tea (not fermented),800,18400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-05,2017,Q4,Dec,5,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,9022000,Other green tea (not fermented),95,366,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,1600,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphites,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,BR,London Gateway,BR,Brazil,GB,GB,200811,Groundnuts,425,370.76,Human consumption,Not Satisfactory,no,2. Destruction,Not Done,Not Done,No,-,-,-,destruction,1. Absence/Invalid certificate (if applicable),1
2017-12-06,2017,Q4,Dec,6,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,660,1650,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1950,2925,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,320,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,320,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,540,6480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,140,1680,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,300,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,180,2250,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,160,1920,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1120,3386.88,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,BR,"Tilbury, P",BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,BR,"Tilbury, P",BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,BR,"Tilbury, P",BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,3150,10080,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,825,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,DO,Gatwick,DO,Dominican Republic,GB,GB,709609990,Other,172,688,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,DO,Gatwick,DO,Dominican Republic,GB,GB,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",98,490,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,20,16000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,709999020,Okra,1450,5220,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,660,3300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,240,360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,680,1224,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,600,1640,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,250,375,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,599,2417,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,985,3595,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1550,18600,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Ochratoxin A,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1630,20375,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1630,20375,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2400,16800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,1610,5050,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,720,1800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,AR,"Tilbury, P",AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,24900,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Southampton, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,3951.36,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Ochratoxin A,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,865,1647,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,KE,Heathrow,KE,Kenya,GB,GB,708100090,Other,300,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",800,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B1,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",800,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B2,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",800,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin G1,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",800,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin G2,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",800,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,740,18500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,740,18500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,400,10000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,320,8000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,300,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-06,2017,Q4,Dec,6,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,444,1656,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
